date,tracking_code,campaignname,adgroup,keyword,Impressions,Clicks, cost 
2016-12-25,ps_ggl_56823,B2C_NB_Growth Funds_Standard,Growth Fund Phrase,growth funds,7924.00,176,2646.89
2016-12-25,ps_msn_38158,B2C_BR_Brand Core_Standard,Company X  Exact,company funds,515.00,192,45.34
2016-12-25,ps_ggl_40861,B2C_NB_401K_Standard,401K Phrase,401 k,7846.00,197,1762.60
2016-12-25,ps_ggl_60454,B2C_NB_Election 2016_Standard_DT,Donald Trump General Exact,trump news,15208.00,212,606.96
2016-12-25,ps_ggl_40686,B2C_BR_Brand Core_Standard,Company X  Exact,company funds,1751.00,570,252.71
2016-12-25,ps_ggl_60485,B2C_NB_Election 2016_Standard_DT,Donald Trump General Broad Match Modified,+donald +trump,88469.00,819,4353.15
2016-12-26,ps_ggl_41226,B2C_BR_401K_Standard,Company X  401K Retirement Exact,company x retirement 401k,1.00,1,2.64
2016-12-26,ps_msn_38352,B2C_BR_401K_Standard,Company X  401K Retirement Exact,company x retirement 401k,1.00,1,1.71
2016-12-26,ps_ggl_41995,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +x 401k retirement center,1.00,1,0.01
2016-12-26,ps_ggl_41247,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +x 401k,3.00,1,0.52
2016-12-26,ps_msn_38354,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +x 401k retirement,3.00,1,2.59
2016-12-26,ps_msn_38368,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,401k +company +funds,4.00,1,1.16
2016-12-26,ps_msn_38366,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +x 401k,7.00,1,0.91
2016-12-26,ps_ggl_40968,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +x 401k plan,16.00,1,0.23
2016-12-26,ps_ggl_41114,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Broad Match Modify,+company +x amcap fund a,1.00,1,0.24
2016-12-26,ps_msn_38515,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Exact,company x amcap,1.00,1,0.09
2016-12-26,ps_ggl_41820,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Broad Match Modify,+company +x amcap fund,4.00,1,1.01
2016-12-26,ps_ggl_41968,B2C_BR_AMCAP Funds_Standard,Company X  AMCAP Exact,company x amcap,4.00,1,1.91
2016-12-26,ps_msn_38523,B2C_BR_AMCAP Funds_Standard,AMCAP Exact,amcap,11.00,1,0.39
2016-12-26,ps_msn_39669,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced fund,1.00,1,1.70
2016-12-26,ps_msn_39675,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x balanced fund,1.00,1,0.66
2016-12-26,ps_ggl_41519,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x company balanced,6.00,1,2.43
2016-12-26,ps_ggl_40779,B2C_BR_Brand Core_Standard,Company X  Exact,amrican funds,2.00,1,2.39
2016-12-26,ps_msn_38141,B2C_BR_Brand Core_Standard,Capital Group Exact,Capital Group,20.00,1,0.24
2016-12-26,ps_msn_55897,B2C_BR_Capital Ideas_Standard,Company X  Broad Match Modify,+company +x investment news,3.00,1,2.10
2016-12-26,ps_msn_55887,B2C_BR_Capital Ideas_Standard,Capital Group Broad Match Modify,+capital +group newsletter,11.00,1,0.92
2016-12-26,ps_msn_55900,B2C_BR_Capital Ideas_Standard,Company X  Broad Match Modify,+company +x investment insights,36.00,1,0.89
2016-12-26,ps_msn_39629,B2C_BR_College 529_Standard,Company X  College America Exact,company x collegeamerica,1.00,1,0.09
2016-12-26,ps_ggl_41294,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529 plan,2.00,1,1.29
2016-12-26,ps_ggl_41568,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +fund 529,3.00,1,2.26
2016-12-26,ps_ggl_41821,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +x 529,3.00,1,2.21
2016-12-26,ps_msn_39563,B2C_BR_College 529_Standard,College America 529 Exact,collegeamerica 529,4.00,1,1.99
2016-12-26,ps_ggl_40619,B2C_BR_College 529_Standard,Company X  College America Broad Match Modify,+company +x college america,4.00,1,0.43
2016-12-26,ps_msn_38607,B2C_BR_Euro Pacific Funds_Standard,Euro Pacific Funds Exact,europacific growth fund,2.00,1,0.11
2016-12-26,ps_msn_38610,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific growth,2.00,1,2.74
2016-12-26,ps_msn_38609,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific,4.00,1,0.34
2016-12-26,ps_ggl_41487,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Broad Match Modify,+company +x europacific growth,7.00,1,0.50
2016-12-26,ps_ggl_41088,B2C_BR_Euro Pacific Funds_Standard,Euro Pacific Funds Exact,europacific growth fund,22.00,1,2.87
2016-12-26,ps_msn_38602,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,company x fundamental investors,1.00,1,0.76
2016-12-26,ps_msn_38603,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,fundamental investors,1.00,1,0.32
2016-12-26,ps_ggl_41258,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Broad Match Modify,+company +x fundamental investor,5.00,1,4.39
2016-12-26,ps_ggl_40801,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,fundamental investors,13.00,1,0.36
2016-12-26,ps_msn_38439,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x growth income,3.00,1,2.46
2016-12-26,ps_ggl_41547,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x growth income,4.00,1,0.85
2016-12-26,ps_ggl_41644,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x growth and income fund,11.00,1,3.58
2016-12-26,ps_ggl_40658,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,the growth fund of america,1.00,1,3.23
2016-12-26,ps_ggl_40974,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth fund a,2.00,1,3.50
2016-12-26,ps_ggl_41246,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth,3.00,1,1.05
2016-12-26,ps_ggl_42036,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth funds,6.00,1,1.71
2016-12-26,ps_ggl_40886,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,company x growth,8.00,1,2.85
2016-12-26,ps_ggl_41771,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,company x growth fund of america,15.00,1,2.46
2016-12-26,ps_msn_38862,B2C_BR_Income Funds_Standard,Company X  Income Funds Exact,company x Equity income builder,5.00,1,8.09
2016-12-26,ps_ggl_41363,B2C_BR_Investment Company_Standard,Company X  Investment Company Exact,the investment company of america,1.00,1,1.08
2016-12-26,ps_msn_39156,B2C_BR_Investment Company_Standard,Company X  Investment Company Exact,company x investment company of america,2.00,1,1.79
2016-12-26,ps_ggl_42093,B2C_BR_Investment Company_Standard,Company X  Investment Company Broad Match Modify,+company +x investment co of america,24.00,1,1.53
2016-12-26,ps_ggl_40931,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Exact,company fund mutual fund,3.00,1,2.82
2016-12-26,ps_ggl_41460,B2C_BR_New Economy_Standard,Company X  New Economy Exact,the new economy fund,2.00,1,0.58
2016-12-26,ps_ggl_41850,B2C_BR_New Perspective_Standard,Company X  New Perspective Broad Match Modify,+company +x new perspective fund,11.00,1,0.54
2016-12-26,ps_msn_38526,B2C_BR_New Perspective_Standard,Company X  New Perspective Broad Match Modify,+company +x new perspective fund,12.00,1,18.10
2016-12-26,ps_ggl_41478,B2C_BR_New Perspective_Standard,Company X  New Perspective Exact,new perspective fund,12.00,1,0.58
2016-12-26,ps_msn_38404,B2C_BR_New World Funds_Standard,Company X  New World Funds Exact,new world fund company funds,2.00,1,0.51
2016-12-26,ps_ggl_41762,B2C_BR_New World Funds_Standard,New World Funds Exact,new world fund,3.00,1,1.24
2016-12-26,ps_ggl_41079,B2C_BR_New World Funds_Standard,Company X  New World Funds Exact,company x new world,7.00,1,0.47
2016-12-26,ps_msn_38411,B2C_BR_New World Funds_Standard,Company X  New World Funds Broad Match Modify,new world fund +company +fund,12.00,1,0.69
2016-12-26,ps_msn_38370,B2C_BR_SEP IRA_Standard,Company X  SEP IRA Broad Match Modify,+company +x sep ira,26.00,1,2.23
2016-12-26,ps_ggl_40637,B2C_BR_Simple IRA_Standard,Company X  Simple IRA Exact,company x simple ira,3.00,1,1.72
2016-12-26,ps_ggl_42067,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Exact,company x bond fund of america,1.00,1,1.13
2016-12-26,ps_msn_38968,B2C_BR_Taxable Bond Funds_Standard,Company X  Equity World Bond Fund Exact,company x Equity world bond fund,1.00,1,0.68
2016-12-26,ps_ggl_41903,B2C_BR_Taxable Bond Funds_Standard,Company X  Short Term Bond Fund Exact,company x short term bond fund,1.00,1,2.19
2016-12-26,ps_ggl_41970,B2C_BR_Taxable Bond Funds_Standard,Company X  Equity World Bond Fund Exact,capital world bond fund,4.00,1,1.53
2016-12-26,ps_ggl_41335,B2C_BR_Tax-Exempt Bond Funds_Standard,Company X  Tax-Exempt Funds Exact,company x tax exempt bond fund of america,3.00,1,0.58
2016-12-26,ps_msn_38833,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Exact,washington mutual investors fund,2.00,1,0.43
2016-12-26,ps_ggl_41537,B2C_NB_401K_Standard,401K Retirement Plan Exact,retirement plan 401k,3.00,1,2.95
2016-12-26,ps_ggl_41230,B2C_NB_401K_Standard,401K Retirement Plan Exact,401 k retirement plans,8.00,1,7.94
2016-12-26,ps_ggl_40627,B2C_NB_401K_Standard,401K Phrase,401k investment,12.00,1,5.60
2016-12-26,ps_ggl_41923,B2C_NB_401K_Standard,401K Retirement Plan Exact,401k retirement,13.00,1,2.60
2016-12-26,ps_ggl_41831,B2C_NB_401K_Standard,401K Retirement Plan Exact,401k retirement plans,28.00,1,4.11
2016-12-26,ps_ggl_41433,B2C_NB_401K_Standard,401K Exact,401k account,28.00,1,7.85
2016-12-26,ps_ggl_41788,B2C_NB_401K_Standard,401K Plan Exact,401k plans,36.00,1,10.99
2016-12-26,ps_ggl_40894,B2C_NB_401K_Standard,401K Retirement Plan Phrase,401k retire,96.00,1,9.85
2016-12-26,ps_msn_39098,B2C_NB_401K_Standard,401K Plan Phrase,401k plans,359.00,1,3.82
2016-12-26,ps_msn_38797,B2C_NB_403B_Standard,403B Plan Phrase,403b plan,1.00,1,0.49
2016-12-26,ps_ggl_41203,B2C_NB_403B_Standard,403B Retirement Plan Exact,403 b retirement,6.00,1,5.30
2016-12-26,ps_ggl_41211,B2C_NB_403B_Standard,403B Retirement Plan Exact,403b retirement,11.00,1,11.10
2016-12-26,ps_msn_38790,B2C_NB_403B_Standard,403B Retirement Plan Exact,403 b retirement plan,17.00,1,7.50
2016-12-26,ps_ggl_41061,B2C_NB_403B_Standard,403B Retirement Plan Phrase,403 b retirement plan,20.00,1,11.44
2016-12-26,ps_msn_38795,B2C_NB_403B_Standard,403B Plan Phrase,403 b plan,64.00,1,2.88
2016-12-26,ps_ggl_54023,B2C_NB_Brexit_Standard,Brexit BMM,brexit +referendum,18.00,1,3.95
2016-12-26,ps_ggl_55442,B2C_NB_Capital Ideas_China Economy_RLSA,China Economy Broad Match Modify_RLSA,china economy,6.00,1,6.26
2016-12-26,ps_ggl_55195,B2C_NB_Capital Ideas_Investment Perspective_RLSA,Investment Returns Broad Match Modify_RLSA,+investing +returns,16.00,1,19.50
2016-12-26,ps_ggl_55024,B2C_NB_Capital Ideas_Market Declines_RLSA,Stock Market History Broad Match Modify_RLSA,+stocks +history,54.00,1,3.30
2016-12-26,ps_ggl_55317,B2C_NB_Capital Ideas_Volatility_RLSA,Stock Market Broad Match Modify_RLSA,+stock +market analysis,7.00,1,4.03
2016-12-26,ps_ggl_55369,B2C_NB_Capital Ideas_Volatility_RLSA,Stock Market Broad Match Modify_RLSA,+stock +market trends,9.00,1,5.83
2016-12-26,ps_ggl_51334,B2C_NB_China Economy_Standard,China Growth Broad Match Modify,+chinese +economy +growth,1.00,1,1.41
2016-12-26,ps_ggl_51342,B2C_NB_China Economy_Standard,China Reform Broad Match Modify,+china +economic +reform,3.00,1,4.96
2016-12-26,ps_ggl_51389,B2C_NB_China Economy_Standard,China Growth Rate Broad Match Modify,+growth +rate +china,3.00,1,1.98
2016-12-26,ps_ggl_51462,B2C_NB_China Economy_Standard,China Growth Exact,china economic growth,11.00,1,4.31
2016-12-26,ps_ggl_51367,B2C_NB_China Economy_Standard,China Economy Exact,chinese economy,54.00,1,1.62
2016-12-26,ps_ggl_51375,B2C_NB_China Economy_Standard,China Economy Broad Match Modify,+chinese +economy,100.00,1,0.60
2016-12-26,ps_ggl_51348,B2C_NB_China Economy_Standard,China Economy Exact,china economy,117.00,1,3.16
2016-12-26,ps_ggl_41676,B2C_NB_College 529_Standard,Iowa 529 Exact,529 iowa,2.00,1,23.72
2016-12-26,ps_msn_39558,B2C_NB_College 529_Standard,California 529 Exact,529 California,2.00,1,2.66
2016-12-26,ps_msn_39555,B2C_NB_College 529_Standard,California 529 Phrase,California 529,3.00,1,1.91
2016-12-26,ps_ggl_41653,B2C_NB_College 529_Standard,California 529 Exact,California 529,3.00,1,7.52
2016-12-26,ps_ggl_41872,B2C_NB_College 529_Standard,California 529 Phrase,529 California,4.00,1,9.07
2016-12-26,ps_msn_39523,B2C_NB_College 529_Standard,College 529 Exact,529 college fund,6.00,1,5.92
2016-12-26,ps_msn_39528,B2C_NB_College 529_Standard,College 529 Exact,college fund 529,8.00,1,15.76
2016-12-26,ps_ggl_41813,B2C_NB_College 529_Standard,College 529 Exact,college fund 529,11.00,1,2.64
2016-12-26,ps_msn_39461,B2C_NB_College 529_Standard,New York 529 Phrase,new york 529,13.00,1,2.32
2016-12-26,ps_msn_39466,B2C_NB_College 529_Standard,New York 529 Exact,new york 529 plan,23.00,1,1.34
2016-12-26,ps_ggl_40806,B2C_NB_College 529_Standard,College 529 Phrase,college 529,35.00,1,5.04
2016-12-26,ps_ggl_41284,B2C_NB_College 529_Standard,Virginia 529 Exact,virginia 529,60.00,1,7.19
2016-12-26,ps_ggl_40953,B2C_NB_College 529_Standard,Virginia 529 Phrase,virginia 529,74.00,1,9.52
2016-12-26,ps_msn_38815,B2C_NB_Coverdell_Standard,Coverdell Exact,coverdell,3.00,1,1.87
2016-12-26,ps_msn_38819,B2C_NB_Coverdell_Standard,Coverdell Education Exact,coverdell education savings account,21.00,1,8.17
2016-12-26,ps_ggl_41324,B2C_NB_Coverdell_Standard,Coverdell Exact,coverdell,24.00,1,0.93
2016-12-26,ps_ggl_40900,B2C_NB_Coverdell_Standard,Coverdell Education Phrase,coverdell education savings account,72.00,1,5.30
2016-12-26,ps_ggl_60625,B2C_NB_Election 2016_Standard_DT,Donald Trump Healthcare Exact,donald trump affordable care act,2.00,1,15.38
2016-12-26,ps_msn_61414,B2C_NB_Election 2016_Standard_DT,Donald Trump Policies Broad Match Modified,+donald +trump +policies,4.00,1,0.81
2016-12-26,ps_msn_61559,B2C_NB_Election 2016_Standard_DT,Donald Trump President Exact,trump as president,5.00,1,0.62
2016-12-26,ps_ggl_60499,B2C_NB_Election 2016_Standard_DT,Donald Trump Tax Broad Match Modified,+trump +corporate +tax +cut,8.00,1,4.78
2016-12-26,ps_msn_61489,B2C_NB_Election 2016_Standard_DT,Donald Trump Tax Broad Match Modified,+trump +corporate +tax,13.00,1,1.49
2016-12-26,ps_ggl_60663,B2C_NB_Election 2016_Standard_DT,Donald Trump Tax Broad Match Modified,+trump's +tax +proposal,14.00,1,0.28
2016-12-26,ps_msn_61644,B2C_NB_Election 2016_Standard_DT,Donald Trump Wall Exact,trump infrastructure plan,14.00,1,0.16
2016-12-26,ps_ggl_60576,B2C_NB_Election 2016_Standard_DT,Donald Trump Wall Exact,trump infrastructure plan,20.00,1,0.47
2016-12-26,ps_ggl_60532,B2C_NB_Election 2016_Standard_DT,Donald Trump President Exact,trump as president,27.00,1,0.32
2016-12-26,ps_ggl_60705,B2C_NB_Election 2016_Standard_DT,Donald Trump Policies Exact,donald trump policies,31.00,1,4.62
2016-12-26,ps_ggl_60550,B2C_NB_Election 2016_Standard_DT,Donald Trump Trade Broad Match Modified,+trump +nafta,31.00,1,4.08
2016-12-26,ps_ggl_60419,B2C_NB_Election 2016_Standard_DT,Donald Trump General Exact,news donald trump,34.00,1,2.05
2016-12-26,ps_ggl_60294,B2C_NB_Election 2016_Standard_DT,Donald Trump Policies Broad Match Modified,+trump +policy,40.00,1,0.75
2016-12-26,ps_msn_61481,B2C_NB_Election 2016_Standard_DT,Donald Trump Tax Broad Match Modified,+trump's +tax +proposal,54.00,1,0.35
2016-12-26,ps_ggl_60192,B2C_NB_Election 2016_Standard_DT,Donald Trump Tax Broad Match Modified,+trump +corporate +tax,61.00,1,4.06
2016-12-26,ps_msn_61344,B2C_NB_Election 2016_Standard_DT,Donald Trump General Broad Match Modified,+trump +news,88.00,1,0.14
2016-12-26,ps_msn_61409,B2C_NB_Election 2016_Standard_DT,Donald Trump Policies Broad Match Modified,+trump +policies,91.00,1,0.56
2016-12-26,ps_ggl_60643,B2C_NB_Election 2016_Standard_DT,Donald Trump Policies Broad Match Modified,+donald +trump +policies,110.00,1,2.44
2016-12-26,ps_ggl_60442,B2C_NB_Election 2016_Standard_DT,Donald Trump Impact Broad Match Modified,+trump +impact,141.00,1,3.35
2016-12-26,ps_ggl_60403,B2C_NB_Election 2016_Standard_DT,Election 2016 General Broad Match Modified,+donald +trump +election +2016,362.00,1,1.04
2016-12-26,ps_msn_63886,B2C_NB_Fed Volatility_Standard,Fed Announcement Exact,fed announcement today,1.00,1,0.83
2016-12-26,ps_msn_63764,B2C_NB_Fed Volatility_Standard,Interest Rate Hike Exact,interest rate hike,1.00,1,0.35
2016-12-26,ps_ggl_63278,B2C_NB_Fed Volatility_Standard,Current Rates Exact,current us interest rate,1.00,1,1.75
2016-12-26,ps_ggl_63346,B2C_NB_Fed Volatility_Standard,Current Rates Exact,current federal interest rates,1.00,1,0.46
2016-12-26,ps_ggl_63362,B2C_NB_Fed Volatility_Standard,Current Rates Exact,current federal reserve interest rates,1.00,1,12.69
2016-12-26,ps_msn_63951,B2C_NB_Fed Volatility_Standard,Treasury Broad Match Modified,+daily +treasury +yield +curve,1.00,1,0.65
2016-12-26,ps_ggl_63154,B2C_NB_Fed Volatility_Standard,Interest Rate History Broad Match Modified,+us +historical +interest +rates,1.00,1,2.55
2016-12-26,ps_msn_63959,B2C_NB_Fed Volatility_Standard,Fed Announcement Broad Match Modified,+interest +rate +announcement,1.00,1,0.48
2016-12-26,ps_msn_63806,B2C_NB_Fed Volatility_Standard,Interest Rates Going Up Exact,interest rates going up,2.00,1,0.42
2016-12-26,ps_msn_63888,B2C_NB_Fed Volatility_Standard,US Interest Rates Exact,usa interest rate,2.00,1,1.00
2016-12-26,ps_ggl_63219,B2C_NB_Fed Volatility_Standard,Treasury Exact,current treasury yields,2.00,1,1.41
2016-12-26,ps_ggl_63291,B2C_NB_Fed Volatility_Standard,Interest Rate History Broad Match Modified,+us +interest +rate +history,2.00,1,0.32
2016-12-26,ps_msn_63926,B2C_NB_Fed Volatility_Standard,Federal Interest Rate Exact,federal interest rates,2.00,1,2.01
2016-12-26,ps_ggl_63158,B2C_NB_Fed Volatility_Standard,Federal Funds Broad Match Modified,+current +federal +x +rate,3.00,1,4.50
2016-12-26,ps_ggl_63324,B2C_NB_Fed Volatility_Standard,Federal Interest Rate Exact,federal rate of interest,3.00,1,4.90
2016-12-26,ps_msn_63847,B2C_NB_Fed Volatility_Standard,Interest Rates Broad Match Modified,+interest +rate +projections,4.00,1,0.82
2016-12-26,ps_ggl_63184,B2C_NB_Fed Volatility_Standard,Federal Reserve Broad Match Modified,+federal +reserve +and +interest +rates,4.00,1,0.34
2016-12-26,ps_msn_63896,B2C_NB_Fed Volatility_Standard,US Interest Rates Exact,us interest rates,4.00,1,2.19
2016-12-26,ps_ggl_63215,B2C_NB_Fed Volatility_Standard,Fed Announcement Broad Match Modified,+interest +rate +announcement,4.00,1,2.91
2016-12-26,ps_msn_63956,B2C_NB_Fed Volatility_Standard,Federal Meeting Exact,federal reserve meeting,5.00,1,0.49
2016-12-26,ps_ggl_63137,B2C_NB_Fed Volatility_Standard,Interest Rate History Exact,us historical interest rates,5.00,1,0.20
2016-12-26,ps_ggl_63186,B2C_NB_Fed Volatility_Standard,Federal Interest Rate Broad Match Modified,+will +the +fed +raise +interest +rates,6.00,1,1.69
2016-12-26,ps_ggl_63130,B2C_NB_Fed Volatility_Standard,US Interest Rates Broad Match Modified,+us +interest +rates +today,6.00,1,0.59
2016-12-26,ps_msn_63993,B2C_NB_Fed Volatility_Standard,Federal Reserve Exact,federal reserve interest rate,6.00,1,0.85
2016-12-26,ps_ggl_63141,B2C_NB_Fed Volatility_Standard,Federal Funds Exact,federal x rate today,7.00,1,5.23
2016-12-26,ps_msn_63939,B2C_NB_Fed Volatility_Standard,Current Rates Broad Match Modified,+current +federal +interest +rate,7.00,1,2.59
